Uur;Timestamp;Druk_MPa;Druk_bar;Opslag_volume_TWh;Opslag_volume_GWh
5020;2035-07-29 03:00:00;15,61906091391487;156,1906091391487;0,19189864147499894;191,89864147499893
5021;2035-07-29 04:00:00;15,625649841011883;156,25649841011884;0,1920300894583323;192,0300894583323
5022;2035-07-29 05:00:00;15,632058450793673;156,32058450793673;0,19215794014166562;192,15794014166562
5023;2035-07-29 06:00:00;15,638407213786701;156,384072137867;0,19228459689166563;192,28459689166564
5024;2035-07-29 07:00:00;15,644568170470478;156,44568170470478;0,19240750693749897;192,40750693749897
5025;2035-07-29 08:00:00;15,650415252526816;156,50415252526815;0,19252415523749897;192,52415523749897
5026;2035-07-29 09:00:00;15,656044217449345;156,56044217449346;0,19263645213749894;192,63645213749894
5027;2035-07-29 10:00:00;15,661211549810817;156,61211549810818;0,1927395395458323;192,73953954583232
5028;2035-07-29 11:00:00;15,666385677133709;156,6638567713371;0,19284276251249896;192,84276251249895
5029;2035-07-29 12:00:00;15,671533313004373;156,71533313004372;0,19294545697916562;192,9454569791656
5030;2035-07-29 13:00:00;15,676668619196777;156,76668619196778;0,19304790547083228;193,0479054708323
5031;2035-07-29 14:00:00;15,681820215209555;156,81820215209555;0,1931506789416656;193,1506789416656
5032;2035-07-29 15:00:00;15,687004593036892;156,87004593036892;0,1932541064041656;193,2541064041656
5033;2035-07-29 16:00:00;15,692148186057976;156,92148186057975;0,19335672021666558;193,3567202166656
5034;2035-07-29 17:00:00;15,663115376279208;156,63115376279208;0,1927775205624989;192,7775205624989
5035;2035-07-29 18:00:00;15,632719633497686;156,32719633497686;0,1921711306249989;192,1711306249989
5036;2035-07-29 19:00:00;15,602326123817768;156,02326123817767;0,1915647852374989;191,5647852374989
5037;2035-07-29 20:00:00;15,57194177461636;155,7194177461636;0,19095862259999888;190,95862259999888
5038;2035-07-29 21:00:00;15,541574020375757;155,41574020375757;0,19035279102916555;190,35279102916556
5039;2035-07-29 22:00:00;15,511239532916218;155,11239532916218;0,18974762312499885;189,74762312499885
5040;2035-07-29 23:00:00;15,48105801187214;154,8105801187214;0,18914550687499887;189,14550687499886
5041;2035-07-30 00:00:00;15,45094658206441;154,5094658206441;0,18854478893333218;188,54478893333217
5042;2035-07-30 01:00:00;15,42087190027021;154,2087190027021;0,18794480410833217;187,94480410833216
5043;2035-07-30 02:00:00;15,390854086333974;153,90854086333974;0,18734595378749885;187,34595378749884
5044;2035-07-30 03:00:00;15,360962045600644;153,60962045600644;0,1867496126208322;186,7496126208322
5045;2035-07-30 04:00:00;15,331220886469804;153,31220886469805;0,18615628151666552;186,15628151666553
5046;2035-07-30 05:00:00;15,301841102577182;153,01841102577183;0,18557015978749883;185,57015978749882
5047;2035-07-30 06:00:00;15,282686274250294;152,82686274250293;0,18518802419583216;185,18802419583216
5048;2035-07-30 07:00:00;15,280280228828966;152,80280228828966;0,18514002399583218;185,1400239958322
5049;2035-07-30 08:00:00;15,28560898715951;152,8560898715951;0,18524633182499883;185,24633182499883
5050;2035-07-30 09:00:00;15,292512317710488;152,92512317710487;0,1853840521041655;185,3840521041655
5051;2035-07-30 10:00:00;15,299086825094845;152,99086825094844;0,1855152124166655;185,5152124166655
5052;2035-07-30 11:00:00;15,306075458790337;153,06075458790338;0,1856546344791655;185,6546344791655
5053;2035-07-30 12:00:00;15,313670707685514;153,13670707685515;0,1858061584124988;185,8061584124988
5054;2035-07-30 13:00:00;15,322011426965325;153,22011426965327;0,1859725543541655;185,97255435416548
5055;2035-07-30 14:00:00;15,331081053624123;153,31081053624123;0,18615349187499883;186,15349187499882
5056;2035-07-30 15:00:00;15,34051256722137;153,4051256722137;0,1863416489791655;186,34164897916548
5057;2035-07-30 16:00:00;15,349694950264496;153,49694950264495;0,18652483597083216;186,52483597083216
5058;2035-07-30 17:00:00;15,351241832609862;153,5124183260986;0,18655569601249886;186,55569601249886
5059;2035-07-30 18:00:00;15,323797158658358;153,23797158658357;0,18600817939999884;186,00817939999882
5060;2035-07-30 19:00:00;15,29644504146329;152,9644504146329;0,18546250927916552;185,46250927916552
5061;2035-07-30 20:00:00;15,269732630391179;152,69732630391178;0,18492960118749888;184,9296011874989
5062;2035-07-30 21:00:00;15,24406678080609;152,4406678080609;0,18441757182083218;184,4175718208322
5063;2035-07-30 22:00:00;15,226121825707315;152,26121825707315;0,1840595729958322;184,0595729958322
5064;2035-07-30 23:00:00;15,226076808826825;152,26076808826826;0,18405867491666553;184,05867491666552
5065;2035-07-31 00:00:00;15,226624776496017;152,26624776496016;0,18406960677916553;184,06960677916553
5066;2035-07-31 01:00:00;15,227325521982577;152,27325521982576;0,1840835865333322;184,0835865333322
5067;2035-07-31 02:00:00;15,22760427726523;152,27604277265232;0,18408914765416554;184,08914765416554
5068;2035-07-31 03:00:00;15,2155804812907;152,155804812907;0,18384927495416556;183,84927495416557
5069;2035-07-31 04:00:00;15,203633992570136;152,03633992570136;0,18361094452083224;183,61094452083225
5070;2035-07-31 05:00:00;15,19056269316243;151,9056269316243;0,18335017430416556;183,35017430416556
5071;2035-07-31 06:00:00;15,189910186596991;151,89910186596993;0,18333715690833222;183,33715690833222
5072;2035-07-31 07:00:00;15,197476267534421;151,9747626753442;0,1834880989458322;183,4880989458322
5073;2035-07-31 08:00:00;15,207048608555525;152,07048608555525;0,18367906553333221;183,67906553333222
5074;2035-07-31 09:00:00;15,216990883157933;152,16990883157933;0,1838774122333322;183,8774122333322
5075;2035-07-31 10:00:00;15,227067830996786;152,27067830996785;0,18407844564166553;184,07844564166552
5076;2035-07-31 11:00:00;15,236828978544457;152,36828978544457;0,18427317888749886;184,27317888749886
5077;2035-07-31 12:00:00;15,246477696778241;152,4647769677824;0,18446566918749888;184,4656691874989
5078;2035-07-31 13:00:00;15,256348522781105;152,56348522781104;0,1846625904999989;184,66259049999888
5079;2035-07-31 14:00:00;15,266231880636036;152,66231880636036;0,18485976182083222;184,85976182083223
5080;2035-07-31 15:00:00;15,276251396702383;152,76251396702384;0,1850596494749989;185,0596494749989
5081;2035-07-31 16:00:00;15,286452359583903;152,86452359583902;0,18526315696249893;185,26315696249893
5082;2035-07-31 17:00:00;15,289025417487741;152,8902541748774;0,18531448903333225;185,31448903333225
5083;2035-07-31 18:00:00;15,267712096794924;152,67712096794924;0,18488929188333225;184,88929188333225
5084;2035-07-31 19:00:00;15,241618818363419;152,41618818363418;0,18436873538333223;184,36873538333222
5085;2035-07-31 20:00:00;15,213921184669166;152,13921184669167;0,18381617226666558;183,81617226666557
5086;2035-07-31 21:00:00;15,185964215029506;151,85964215029506;0,18325843544166556;183,25843544166557
5087;2035-07-31 22:00:00;15,15699575124215;151,5699575124215;0,18268051947916555;182,68051947916555
5088;2035-07-31 23:00:00;15,155154853459942;151,55154853459942;0,18264379387916554;182,64379387916554
5089;2035-08-01 00:00:00;15,154045293319555;151,54045293319555;0,18262165834166555;182,62165834166555
5090;2035-08-01 01:00:00;15,15550363001177;151,5550363001177;0,18265075191249888;182,6507519124989
5091;2035-08-01 02:00:00;15,157671085486124;151,57671085486123;0,1826939922833322;182,6939922833322
5092;2035-08-01 03:00:00;15,158223453359632;151,5822345335963;0,18270501192916555;182,70501192916555
5093;2035-08-01 04:00:00;15,155961063706894;151,55961063706894;0,18265987763749889;182,65987763749888
5094;2035-08-01 05:00:00;15,153302821707166;151,53302821707166;0,18260684615833223;182,60684615833222
5095;2035-08-01 06:00:00;15,150377456102154;151,50377456102154;0,18254848560833223;182,54848560833221
5096;2035-08-01 07:00:00;15,147333923666032;151,4733392366603;0,18248776764999888;182,4877676499989
5097;2035-08-01 08:00:00;15,152030210897244;151,52030210897243;0,1825814577874989;182,5814577874989
5098;2035-08-01 09:00:00;15,158731503815545;151,58731503815545;0,18271514744999892;182,7151474499989
5099;2035-08-01 10:00:00;15,165790761124489;151,6579076112449;0,18285597844166557;182,85597844166557
5100;2035-08-01 11:00:00;15,164588284575505;151,64588284575504;0,1828319892374989;182,8319892374989
5101;2035-08-01 12:00:00;15,15300502052401;151,5300502052401;0,18260090507499893;182,60090507499893
5102;2035-08-01 13:00:00;15,158182120720845;151,58182120720846;0,18270418734999894;182,70418734999893
5103;2035-08-01 14:00:00;15,161385516247321;151,61385516247321;0,18276809454999896;182,76809454999895
5104;2035-08-01 15:00:00;15,16001054972587;151,6001054972587;0,18274066419999893;182,74066419999892
5105;2035-08-01 16:00:00;15,132448008862251;151,32448008862252;0,18219079616249892;182,1907961624989
5106;2035-08-01 17:00:00;15,104945058728424;151,04945058728424;0,1816421169499989;181,6421169499989
5107;2035-08-01 18:00:00;15,077059530169452;150,77059530169453;0,18108580536249894;181,08580536249895
5108;2035-08-01 19:00:00;15,049132756691726;150,49132756691728;0,18052867094583225;180,52867094583226
5109;2035-08-01 20:00:00;15,020993358816728;150,20993358816727;0,17996729470833225;179,96729470833225
5110;2035-08-01 21:00:00;14,992939775159906;149,92939775159905;0,17940763044999888;179,4076304499989
5111;2035-08-01 22:00:00;14,964069642613932;149,64069642613933;0,17883167617916554;178,83167617916553
5112;2035-08-01 23:00:00;14,935539715327549;149,35539715327548;0,1782625089458322;178,2625089458322
5113;2035-08-02 00:00:00;14,907648630748296;149,07648630748295;0,17770608651666553;177,70608651666552
5114;2035-08-02 01:00:00;14,887378919971995;148,87378919971997;0,1773017092083322;177,3017092083322
5115;2035-08-02 02:00:00;14,866040466861003;148,66040466861003;0,17687601067083217;176,87601067083216
5116;2035-08-02 03:00:00;14,843139913230766;148,43139913230766;0,1764191484916655;176,4191484916655
5117;2035-08-02 04:00:00;14,82233051012681;148,2233051012681;0,17600400441249886;176,00400441249886
5118;2035-08-02 05:00:00;14,805390022382774;148,05390022382772;0,17566604454166554;175,66604454166554
5119;2035-08-02 06:00:00;14,80457666169938;148,0457666169938;0,17564981813333222;175,64981813333222
5120;2035-08-02 07:00:00;14,81165046863018;148,1165046863018;0,17579093938749887;175,79093938749887
5121;2035-08-02 08:00:00;14,820381086990228;148,20381086990227;0,17596511374999887;175,96511374999886
5122;2035-08-02 09:00:00;14,829142174906337;148,29142174906337;0,17613989597499888;176,13989597499886
5123;2035-08-02 10:00:00;14,83748570519573;148,3748570519573;0,1763063479958322;176,3063479958322
5124;2035-08-02 11:00:00;14,84569883003751;148,4569883003751;0,17647019844999887;176,47019844999886
5125;2035-08-02 12:00:00;14,853958386558716;148,53958386558716;0,17663497520833218;176,63497520833218
5126;2035-08-02 13:00:00;14,86218237239465;148,62182372394648;0,17679904233749885;176,79904233749886
5127;2035-08-02 14:00:00;14,869834140982771;148,69834140982772;0,1769516938291655;176,95169382916552
5128;2035-08-02 15:00:00;14,876814542152463;148,76814542152462;0,17709095165416552;177,09095165416554
5129;2035-08-02 16:00:00;14,883403190216205;148,83403190216205;0,17722239407083218;177,22239407083217
5130;2035-08-02 17:00:00;14,881957715579354;148,81957715579352;0,17719355709583218;177,19355709583218
5131;2035-08-02 18:00:00;14,852187719111777;148,52187719111777;0,1765996506916655;176,5996506916655
5132;2035-08-02 19:00:00;14,849126697597013;148,49126697597012;0,1765385838291655;176,5385838291655
5133;2035-08-02 20:00:00;14,846190321247203;148,46190321247204;0,1764800036166655;176,4800036166655
5134;2035-08-02 21:00:00;14,843800729808041;148,4380072980804;0,17643233167083217;176,43233167083216
5135;2035-08-02 22:00:00;14,848841232148976;148,48841232148976;0,17653288884166551;176,5328888416655
5136;2035-08-02 23:00:00;14,85382171414078;148,5382171414078;0,17663224861666552;176,63224861666552
5137;2035-08-03 00:00:00;14,859760244548186;148,59760244548187;0,17675072129583222;176,75072129583222
5138;2035-08-03 01:00:00;14,867336602723789;148,67336602723788;0,17690186836249888;176,90186836249887
5139;2035-08-03 02:00:00;14,875662009008533;148,75662009008533;0,1770679588124989;177,0679588124989
5140;2035-08-03 03:00:00;14,88387563385454;148,8387563385454;0,17723181924166556;177,23181924166556
5141;2035-08-03 04:00:00;14,892147545534595;148,92147545534596;0,17739684248333223;177,39684248333222
5142;2035-08-03 05:00:00;14,900609427284898;149,006094272849;0,17756565559583226;177,56565559583225
5143;2035-08-03 06:00:00;14,90781584979062;149,0781584979062;0,17770942250833224;177,70942250833224
5144;2035-08-03 07:00:00;14,916329057789753;149,16329057789753;0,17787925957083225;177,87925957083226
5145;2035-08-03 08:00:00;14,92552645370009;149,2552645370009;0,17806274606666558;178,0627460666656
5146;2035-08-03 09:00:00;14,935301346142678;149,35301346142677;0,17825775352083226;178,25775352083227
5147;2035-08-03 10:00:00;14,943921302747652;149,4392130274765;0,17842972019999892;178,4297201999989
5148;2035-08-03 11:00:00;14,952955496149235;149,52955496149235;0,17860995083333223;178,60995083333222
5149;2035-08-03 12:00:00;14,961807129735421;149,61807129735422;0,17878653942916556;178,78653942916557
5150;2035-08-03 13:00:00;14,970695455779113;149,70695455779114;0,17896386003333223;178,96386003333222
5151;2035-08-03 14:00:00;14,979753602808614;149,79753602808614;0,1791445685374989;179,1445685374989
5152;2035-08-03 15:00:00;14,989277298681262;149,89277298681262;0,1793345646624989;179,33456466249888
5153;2035-08-03 16:00:00;14,999387534813478;149,99387534813476;0,17953626216666554;179,53626216666555
5154;2035-08-03 17:00:00;14,994654657673667;149,94654657673667;0,17944184206666555;179,44184206666554
5155;2035-08-03 18:00:00;14,975068356188784;149,75068356188783;0,17905109865833221;179,05109865833222
5156;2035-08-03 19:00:00;14,955987072343838;149,5598707234384;0,17867043026666554;178,67043026666553
5157;2035-08-03 20:00:00;14,953080601217833;149,53080601217832;0,1786124466583322;178,6124466583322
5158;2035-08-03 21:00:00;14,947613996273951;149,47613996273952;0,17850338881249886;178,50338881249886
5159;2035-08-03 22:00:00;14,942525667504945;149,42525667504947;0,1784018775124989;178,40187751249888
5160;2035-08-03 23:00:00;14,9438720099329;149,438720099329;0,17842873681666557;178,42873681666558
5161;2035-08-04 00:00:00;14,945696910503724;149,45696910503725;0,17846514327499888;178,46514327499887
5162;2035-08-04 01:00:00;14,945790143539895;149,45790143539895;0,1784670032583322;178,4670032583322
5163;2035-08-04 02:00:00;14,947279218169726;149,47279218169726;0,1784967100458322;178,4967100458322
5164;2035-08-04 03:00:00;14,956643460521068;149,56643460521067;0,17868352509999885;178,68352509999886
5165;2035-08-04 04:00:00;14,967331938179306;149,67331938179308;0,17889675842499886;178,89675842499886
5166;2035-08-04 05:00:00;14,978220655000532;149,78220655000533;0,17911398648749885;179,11398648749886
5167;2035-08-04 06:00:00;14,988502874626409;149,88502874626408;0,17931911503333217;179,31911503333217
5168;2035-08-04 07:00:00;14,998155077016655;149,98155077016656;0,1795116748416655;179,5116748416655
5169;2035-08-04 08:00:00;15,006986372502595;150,06986372502595;0,17968785769583215;179,68785769583215
5170;2035-08-04 09:00:00;15,015433319916005;150,15433319916005;0,17985637287083214;179,85637287083213
5171;2035-08-04 10:00:00;15,023509332277646;150,23509332277646;0,1800174879541655;180,0174879541655
5172;2035-08-04 11:00:00;15,031697086604;150,31697086604;0,18018083227083218;180,18083227083218
5173;2035-08-04 12:00:00;15,039956418812533;150,39956418812534;0,1803456045541655;180,3456045541655
5174;2035-08-04 13:00:00;15,04783195621136;150,4783195621136;0,18050272019583216;180,50272019583215
5175;2035-08-04 14:00:00;15,055317481955898;150,553174819559;0,18065205517083216;180,65205517083217
5176;2035-08-04 15:00:00;15,062649666386235;150,62649666386235;0,18079833101249884;180,79833101249883
5177;2035-08-04 16:00:00;15,069867259621399;150,69867259621398;0,1809423207791655;180,9423207791655
5178;2035-08-04 17:00:00;15,059209870154369;150,5920987015437;0,18072970765833218;180,7297076583322
5179;2035-08-04 18:00:00;15,031145441167684;150,31145441167683;0,18016982703749884;180,16982703749883
5180;2035-08-04 19:00:00;15,00354285046644;150,0354285046644;0,17961916001249886;179,61916001249887
5181;2035-08-04 20:00:00;14,976395686759961;149,7639568675996;0,17907757867916552;179,07757867916553
5182;2035-08-04 21:00:00;14,949587940294707;149,49587940294708;0,17854276866249885;178,54276866249884
5183;2035-08-04 22:00:00;14,927597479995937;149,27597479995936;0,17810406269166554;178,10406269166555
5184;2035-08-04 23:00:00;14,912665227289626;149,12665227289625;0,1778061667708322;177,8061667708322
5185;2035-08-05 00:00:00;14,89621411670231;148,9621411670231;0,17747796989166553;177,47796989166554
5186;2035-08-05 01:00:00;14,878103525699085;148,78103525699086;0,17711666665833217;177,11666665833218
5187;2035-08-05 02:00:00;14,863959529871439;148,6395952987144;0,1768344963291655;176,83449632916552
5188;2035-08-05 03:00:00;14,850560766748885;148,50560766748885;0,1765671932666655;176,5671932666655
5189;2035-08-05 04:00:00;14,850058061576297;148,50058061576297;0,17655716438333216;176,55716438333215
5190;2035-08-05 05:00:00;14,84948552707434;148,4948552707434;0,1765457424166655;176,54574241666552
5191;2035-08-05 06:00:00;14,856624604398693;148,56624604398692;0,1766881658041655;176,6881658041655
5192;2035-08-05 07:00:00;14,865504479869628;148,65504479869628;0,17686531782083217;176,86531782083216
5193;2035-08-05 08:00:00;14,874258115341728;148,7425811534173;0,17703995137083217;177,03995137083217
5194;2035-08-05 09:00:00;14,883288795973407;148,83288795973408;0,17722011192499884;177,22011192499883
5195;2035-08-05 10:00:00;14,8918243260077;148,91824326007702;0,17739039430833217;177,39039430833216
5196;2035-08-05 11:00:00;14,899965397608225;148,99965397608224;0,17755280731249887;177,55280731249886
5197;2035-08-05 12:00:00;14,90811191453469;149,0811191453469;0,17771532894999886;177,71532894999888
5198;2035-08-05 13:00:00;14,91610491575116;149,1610491575116;0,17787478797499887;177,87478797499887
5199;2035-08-05 14:00:00;14,9237085302142;149,237085302142;0,17802647879999886;178,02647879999887
5200;2035-08-05 15:00:00;14,930794010384957;149,30794010384957;0,1781678329333322;178,1678329333322
5201;2035-08-05 16:00:00;14,937579029575616;149,37579029575616;0,1783031929208322;178,30319292083217
5202;2035-08-05 17:00:00;14,910264658313967;149,10264658313966;0,17775827582499884;177,75827582499883
5203;2035-08-05 18:00:00;14,881786100927577;148,81786100927576;0,17719013341249887;177,19013341249888
5204;2035-08-05 19:00:00;14,853469284675837;148,53469284675836;0,1766252177083322;176,6252177083322
5205;2035-08-05 20:00:00;14,825192823193294;148,25192823193294;0,1760611070749989;176,0611070749989
5206;2035-08-05 21:00:00;14,796909708145678;147,9690970814568;0,17549686370416553;175,49686370416555
5207;2035-08-05 22:00:00;14,76794730518655;147,6794730518655;0,17491906865416554;174,91906865416553
5208;2035-08-05 23:00:00;14,73939433676953;147,3939433676953;0,17434944175416556;174,34944175416555
5209;2035-08-06 00:00:00;14,7111645820314;147,11164582031398;0,17378626291249888;173,78626291249887
5210;2035-08-06 01:00:00;14,68298732857293;146,8298732857293;0,1732241314624989;173,22413146249892
5211;2035-08-06 02:00:00;14,654718275465518;146,54718275465518;0,1726601686249989;172,6601686249989
5212;2035-08-06 03:00:00;14,627267464870611;146,2726746487061;0,1721125295874989;172,1125295874989
5213;2035-08-06 04:00:00;14,598858573487231;145,98858573487232;0,17154577699999887;171,54577699999888
5214;2035-08-06 05:00:00;14,569700700829031;145,6970070082903;0,1709640823624989;170,9640823624989
5215;2035-08-06 06:00:00;14,539809497822086;145,39809497822085;0,17036775790833225;170,36775790833224
5216;2035-08-06 07:00:00;14,5130752576179;145,130752576179;0,16983441432916557;169,83441432916558
5217;2035-08-06 08:00:00;14,509659679844923;145,09659679844924;0,16976627412916556;169,76627412916557
5218;2035-08-06 09:00:00;14,511287507319647;145,11287507319648;0,1697987490124989;169,7987490124989
5219;2035-08-06 10:00:00;14,512787219257529;145,1278721925753;0,16982866801249888;169,82866801249887
5220;2035-08-06 11:00:00;14,51443172774224;145,1443172774224;0,16986147567916554;169,86147567916555
5221;2035-08-06 12:00:00;14,518281039552827;145,18281039552826;0,16993826879999888;169,93826879999887
5222;2035-08-06 13:00:00;14,523473563230212;145,23473563230212;0,17004185877083222;170,04185877083222
5223;2035-08-06 14:00:00;14,525288452855845;145,25288452855844;0,1700780655124989;170,0780655124989
5224;2035-08-06 15:00:00;14,52168241837525;145,2168241837525;0,1700061257333322;170,0061257333322
5225;2035-08-06 16:00:00;14,4915710643827;144,915710643827;0,16940540930416556;169,40540930416557
5226;2035-08-06 17:00:00;14,461471835179458;144,61471835179458;0,1688049347624989;168,80493476249887
5227;2035-08-06 18:00:00;14,431478931646145;144,31478931646146;0,1682065813999989;168,2065813999989
5228;2035-08-06 19:00:00;14,401709398632784;144,01709398632784;0,16761268424166556;167,61268424166556
5229;2035-08-06 20:00:00;14,372031860132168;143,72031860132168;0,16702062235833223;167,02062235833222
5230;2035-08-06 21:00:00;14,34252707685271;143,4252707685271;0,1664320069124989;166,4320069124989
5231;2035-08-06 22:00:00;14,313024575338593;143,13024575338594;0,1658434369874989;165,8434369874989
5232;2035-08-06 23:00:00;14,283846273936103;142,83846273936103;0,16526133479999888;165,26133479999888
5233;2035-08-07 00:00:00;14,255332386050265;142,55332386050264;0,16469248754999888;164,69248754999887
5234;2035-08-07 01:00:00;14,253540167042523;142,53540167042524;0,1646567330833322;164,6567330833322
5235;2035-08-07 02:00:00;14,251742418330513;142,51742418330514;0,16462086829999886;164,62086829999888
5236;2035-08-07 03:00:00;14,254280899918397;142,54280899918396;0,16467151057916554;164,67151057916556
5237;2035-08-07 04:00:00;14,252272541028328;142,52272541028327;0,1646314441583322;164,6314441583322
5238;2035-08-07 05:00:00;14,250071510081906;142,50071510081906;0,16458753396249887;164,58753396249887
5239;2035-08-07 06:00:00;14,249676826291173;142,49676826291173;0,16457966008749886;164,57966008749887
5240;2035-08-07 07:00:00;14,255769486448857;142,55769486448858;0,16470120762916554;164,70120762916554
5241;2035-08-07 08:00:00;14,263597218931906;142,63597218931906;0,1648573695708322;164,8573695708322
5242;2035-08-07 09:00:00;14,271437113171997;142,71437113171996;0,16501377413749888;165,01377413749887
5243;2035-08-07 10:00:00;14,279019947175161;142,7901994717516;0,1651650503958322;165,1650503958322
5244;2035-08-07 11:00:00;14,286312704371301;142,863127043713;0,1653105396708322;165,3105396708322
5245;2035-08-07 12:00:00;14,29374210119479;142,9374210119479;0,1654587548833322;165,4587548833322
5246;2035-08-07 13:00:00;14,301758136023034;143,01758136023034;0,1656186734249989;165,6186734249989
5247;2035-08-07 14:00:00;14,310220212428284;143,10220212428283;0,1657874904208322;165,7874904208322
5248;2035-08-07 15:00:00;14,319003946943702;143,190039469437;0,16596272444166557;165,96272444166556
5249;2035-08-07 16:00:00;14,328295476273775;143,28295476273775;0,16614808888333224;166,14808888333224
5250;2035-08-07 17:00:00;14,338036780504002;143,38036780504;0,16634242625833223;166,34242625833224
5251;2035-08-07 18:00:00;14,347887439878415;143,47887439878414;0,1665389452499989;166,5389452499989
5252;2035-08-07 19:00:00;14,35724948421617;143,57249484216172;0,16672571645416556;166,72571645416556
5253;2035-08-07 20:00:00;14,367103973614638;143,67103973614638;0,1669223118541656;166,9223118541656
5254;2035-08-07 21:00:00;14,376831834539804;143,76831834539803;0,16711638103749893;167,11638103749894
5255;2035-08-07 22:00:00;14,387701817075525;143,87701817075526;0,16733323535416558;167,3332353541656
5256;2035-08-07 23:00:00;14,39845897681032;143,9845897681032;0,1675478388749989;167,54783887499892
5257;2035-08-08 00:00:00;14,410015462648602;144,10015462648602;0,1677783888166656;167,7783888166656
5258;2035-08-08 01:00:00;14,421624906119611;144,2162490611961;0,1680099952541656;168,0099952541656
5259;2035-08-08 02:00:00;14,432040017220821;144,32040017220822;0,16821777496249893;168,21777496249894
5260;2035-08-08 03:00:00;14,44191927667015;144,4191927667015;0,1684148645208323;168,41486452083228
5261;2035-08-08 04:00:00;14,451413535994643;144,51413535994644;0,16860427339166562;168,60427339166563
5262;2035-08-08 05:00:00;14,46032824321394;144,6032824321394;0,16878212029583228;168,78212029583227
5263;2035-08-08 06:00:00;14,469032630566739;144,69032630566738;0,16895577135416562;168,95577135416562
5264;2035-08-08 07:00:00;14,478080247849663;144,78080247849664;0,16913626979166563;169,13626979166563
5265;2035-08-08 08:00:00;14,48774990109768;144,8774990109768;0,16932917774166564;169,32917774166563
5266;2035-08-08 09:00:00;14,49795603758187;144,9795603758187;0,16953278844166564;169,53278844166564
5267;2035-08-08 10:00:00;14,508459874162316;145,08459874162315;0,1697423382083323;169,74233820833228
5268;2035-08-08 11:00:00;14,519292781614071;145,19292781614072;0,1699584528833323;169,9584528833323
5269;2035-08-08 12:00:00;14,530004043299682;145,3000404329968;0,1701721407458323;170,1721407458323
5270;2035-08-08 13:00:00;14,54071257939832;145,4071257939832;0,17038577423333232;170,3857742333323
5271;2035-08-08 14:00:00;14,551364139868658;145,5136413986866;0,1705982710666656;170,5982710666656
5272;2035-08-08 15:00:00;14,561637017519082;145,6163701751908;0,1708032132416656;170,80321324166562
5273;2035-08-08 16:00:00;14,571549401726555;145,71549401726554;0,17100096363333228;171,00096363333228
5274;2035-08-08 17:00:00;14,580991912910594;145,80991912910594;0,17118934013749895;171,18934013749896
5275;2035-08-08 18:00:00;14,581578926022948;145,81578926022948;0,17120105094999893;171,20105094999894
5276;2035-08-08 19:00:00;14,581601902825552;145,8160190282555;0,17120150933333225;171,20150933333224
5277;2035-08-08 20:00:00;14,581513211598903;145,81513211598903;0,17119973995833226;171,19973995833226
5278;2035-08-08 21:00:00;14,581673590566641;145,8167359056664;0,17120293949166562;171,20293949166563
5279;2035-08-08 22:00:00;14,58464394610956;145,8464394610956;0,17126219758333228;171,26219758333227
5280;2035-08-08 23:00:00;14,588296959893263;145,88296959893262;0,1713350745916656;171,3350745916656
5281;2035-08-09 00:00:00;14,590874120797567;145,90874120797568;0,1713864885166656;171,3864885166656
5282;2035-08-09 01:00:00;14,592008258631296;145,92008258631296;0,17140911437499895;171,40911437499895
5283;2035-08-09 02:00:00;14,591471447071541;145,9147144707154;0,17139840507499896;171,39840507499895
5284;2035-08-09 03:00:00;14,590219440445983;145,90219440445983;0,17137342775416564;171,37342775416565
5285;2035-08-09 04:00:00;14,588478103238868;145,88478103238867;0,17133868837083233;171,33868837083233
5286;2035-08-09 05:00:00;14,586110395443521;145,8611039544352;0,171291452999999;171,29145299999902
5287;2035-08-09 06:00:00;14,575919003027277;145,75919003027278;0,17108813644166565;171,08813644166565
5288;2035-08-09 07:00:00;14,573917547704394;145,73917547704394;0,17104820774583232;171,04820774583231
5289;2035-08-09 08:00:00;14,574787494497333;145,74787494497332;0,17106556303749898;171,06556303749898
5290;2035-08-09 09:00:00;14,578917542810347;145,78917542810348;0,17114795680416564;171,14795680416563
5291;2035-08-09 10:00:00;14,584256728129704;145,84256728129705;0,17125447264999896;171,25447264999897
5292;2035-08-09 11:00:00;14,58963232582901;145,8963232582901;0,17136171491666563;171,36171491666562
5293;2035-08-09 12:00:00;14,595055371089357;145,95055371089356;0,17146990375416563;171,4699037541656
5294;2035-08-09 13:00:00;14,60053180464606;146,00531804646062;0,17157915767916565;171,57915767916566
5295;2035-08-09 14:00:00;14,605951390395097;146,05951390395097;0,17168727749999899;171,687277499999
5296;2035-08-09 15:00:00;14,611293030831302;146,11293030831303;0,17179384232499897;171,79384232499896
5297;2035-08-09 16:00:00;14,60826137589752;146,08261375897519;0,1717333613208323;171,7333613208323
5298;2035-08-09 17:00:00;14,577926623398145;145,77926623398145;0,17112818812916564;171,12818812916564
5299;2035-08-09 18:00:00;14,547572116345654;145,47572116345654;0,17052262083749894;170,52262083749895
5300;2035-08-09 19:00:00;14,517248479855128;145,1724847985513;0,1699176694083323;169,9176694083323
5301;2035-08-09 20:00:00;14,486939758904342;144,86939758904342;0,16931301554166564;169,31301554166564
5302;2035-08-09 21:00:00;14,45660980281147;144,56609802811468;0,16870793803749895;168,70793803749896
5303;2035-08-09 22:00:00;14,42635080742763;144,2635080742763;0,16810427618749893;168,10427618749893
5304;2035-08-09 23:00:00;14,396195666306012;143,9619566630601;0,16750268621249895;167,50268621249896
